"State","Facility_Name","Facility_ID","Unit_ID","Associated_Stacks","Year","Program_Code","Primary_Rep_Info","EPA_Region","NERC_Region","County","County_Code","FIPS_Code","Source_Category","Latitude","Longitude","Owner_Operator","SO2_Phase","NOx_Phase","Unit_Type","Primary_Fuel_Type","Secondary_Fuel_Type","SO2_Controls","NOx_Controls","PM_Controls","Hg_Controls","Commercial_Operation_Date","Operating_Status","Max_Hourly_HI_Rate","Associated_Generators_Capacity","Facility_Unit.ID","Estimated_NameplateCapacity_MW","min_gen_MW","mean_gen_MW","max_gen_MW","avg_operating_time","non_zero_count","unique_day_hours","start_date","end_date","non_zero_count_CO2","mean_CO2_tons_MW","mean_NOx_lbs_MW","mean_SO2_lbs_MW","mean_Heat_Input_mmBtu","Total_Expected_Points","Time_Slots_Above_3","Reliability_Score_3","Reliability_Label"
"CT","Devon",544,"14",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","New Haven County","CT009","009","Electric Utility",41.2083,-73.1092,"Devon Power, LLC (Owner)|Devon Power, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Other Oil",NA,"Water Injection",NA,NA,"1996-07-01","Operating",415,"14 (43)","544_14",43,0,23.8381112984823,43,0.675649241146712,526,556,2013-01-28,2023-12-17,593,0.786147566496887,8.21361608658744,0.183764077532541,257.154655986509,2976,0,0,"Low"
"CT","Devon",544,"15",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","New Haven County","CT009","009","Electric Utility",41.2083,-73.1092,"GenConn Devon LLC (Owner)|Devon Power, LLC (Operator)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2010-07-10","Operating",485,"15 (50)","544_15",50,0,36.726843100189,51,0.677126654064272,991,981,2013-01-13,2023-11-06,1058,0.577453277401755,0.122755539542425,0.00561183313173945,266.059859168242,4824,2,0.0414593698175788,"Low"
"CT","Devon",544,"16",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","New Haven County","CT009","009","Electric Utility",41.2083,-73.1092,"GenConn Devon LLC (Owner)|Devon Power, LLC (Operator)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2010-06-25","Operating",485,"16 (50)","544_16",50,0,36.4860986547085,51,0.679058295964126,1058,1029,2013-01-13,2023-12-27,1115,0.575259058060076,0.108351973845927,0.00569023155203776,263.923273542601,4968,8,0.161030595813205,"Low"
"CT","Devon",544,"17",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","New Haven County","CT009","009","Electric Utility",41.2083,-73.1092,"GenConn Devon LLC (Owner)|Devon Power, LLC (Operator)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2010-06-10","Operating",490,"17 (50)","544_17",50,0,38.148185483871,51,0.701834677419355,952,932,2013-01-13,2023-11-06,992,0.587793171788706,0.113298919218878,0.00586198240097244,281.8226875,4584,2,0.043630017452007,"Low"
"CT","Devon",544,"18",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","New Haven County","CT009","009","Electric Utility",41.2083,-73.1092,"GenConn Devon LLC (Owner)|Devon Power, LLC (Operator)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2010-06-01","Operating",485,"18 (50)","544_18",50,0,37.9883945841393,51,0.693143133462282,998,960,2013-01-13,2023-12-27,1034,0.580850178207739,0.128329709775967,0.0059015784114053,277.411507736944,4824,0,0,"Low"
"CT","Montville",546,"5",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","New London County","CT011","011","Electric Utility",41.4281,-72.1019,"Montville Power, LLC (Owner)|Montville Power, LLC (Operator)","Phase 2",NA,"Tangentially-fired","Residual Oil","Pipeline Natural Gas",NA,NA,NA,NA,"1954-01-01","Operating",995,"5 (75)","546_5",75,0,47.4882154882155,89,0.972213804713805,4169,3344,2013-01-03,2023-11-29,4742,0.823146487698525,1.46469397422717,1.92007399939733,541.971176346801,4320,261,6.04166666666667,"Low"
"CT","Montville",546,"6",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","New London County","CT011","011","Electric Utility",41.4281,-72.1019,"Montville Power, LLC (Owner)|Montville Power, LLC (Operator)","Phase 2",NA,"Tangentially-fired","Residual Oil",NA,NA,NA,NA,NA,"1971-01-01","Operating",5925,"6 (414.9)","546_6",414.9,0,135.399341486359,421,0.946030103480715,1584,1697,2013-01-24,2023-12-12,1927,1.05107095487721,2.5703014844073,3.52770410860873,1757.87593791157,2904,58,1.99724517906336,"Low"
"CT","Norwalk Harbor Station",548,"1","CS0001",2013,"ARP, CAIROS, RGGI","1680",1,NA,"Fairfield County","CT001","001","Electric Utility",41.0732,-73.4098,"Norwalk Power, LLC (Owner)|Norwalk Power, LLC (Operator)","Phase 2",NA,"Tangentially-fired","Residual Oil",NA,NA,"Selective Non-catalytic Reduction","Electrostatic Precipitator",NA,"1960-06-01","Operating (Retired 09/16/2013)",1776,"1 (163.2)","548_1",163.2,1,61.9016393442623,169,0.96431693989071,183,183,2013-01-21,2013-04-23,181,0.938302259887006,1.8069706920904,3.03790563206215,717.613830601093,312,0,0,"Low"
"CT","Norwalk Harbor Station",548,"10",NA,2013,"CAIROS","1680",1,NA,"Fairfield County","CT001","001","Electric Utility",41.0732,-73.4098,"Norwalk Power, LLC (Owner)|Norwalk Power, LLC (Operator)",NA,NA,"Combustion turbine","Other Oil",NA,NA,NA,NA,NA,"1966-10-01","Operating (Retired 09/16/2013)",232,"10 (16.3)","548_10",16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","Norwalk Harbor Station",548,"2","CS0001",2013,"ARP, CAIROS, RGGI","1680",1,NA,"Fairfield County","CT001","001","Electric Utility",41.0732,-73.4098,"Norwalk Power, LLC (Owner)|Norwalk Power, LLC (Operator)","Phase 2",NA,"Tangentially-fired","Residual Oil",NA,NA,"Selective Non-catalytic Reduction","Electrostatic Precipitator",NA,"1963-06-01","Operating (Retired 09/16/2013)",1776,"2 (163.2)","548_2",163.2,1,57.6954022988506,183,0.963045977011494,174,174,2013-01-21,2013-04-03,174,0.973112361789023,1.87055433808148,3.16954148819604,693.63725862069,264,0,0,"Low"
"CT","Tunnel",557,"10",NA,2013,"CAIROS","602103",1,NA,"New London County","CT011","011","Electric Utility",41.5553,-72.0419,"FirstLight Hydro Generating Company (Owner)|FirstLight Power Resources (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1969-01-01","Operating",243,"10 (18.6)","557_10",18.6,0,8.70682730923695,19,0.548955823293173,226,230,2013-07-03,2023-05-31,0,NA,12.6026291512915,NA,125.075903614458,1536,0,0,"Low"
"CT","Tunnel",557,"10",NA,2023,"SIPNOX","605811",1,NA,"New London County","CT011","011","Electric Utility",41.5553,-72.0419,"FirstLight Hydro Generating Company (Owner)|FirstLight Power Resources (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1969-01-01","Operating (Retired 06/01/2023)",243,"10 (18.6)","557_10",18.6,0,8.70682730923695,19,0.548955823293173,226,230,2013-07-03,2023-05-31,0,NA,12.6026291512915,NA,125.075903614458,1536,0,0,"Low"
"CT","Franklin Drive",561,"10",NA,2013,"CAIROS","1680",1,"NPCC","Litchfield County","CT005","005","Electric Utility",41.7994,-73.1156,"Connecticut Jet Power, LLC (Owner)|Connecticut Jet Power, LLC (Operator)",NA,NA,"Combustion turbine","Other Oil",NA,NA,NA,NA,NA,"1969-01-01","Operating",250,"UN19 (21.8)","561_10",21.8,0,10.3010752688172,20,0.633440860215054,169,185,2013-05-21,2023-09-15,0,NA,18.4478079331942,NA,158.360215053763,1152,0,0,"Low"
"CT","Middletown",562,"10",NA,2013,"CAIROS","605836",1,"NPCC","Middlesex County","CT007","007","Electric Utility",41.5544,-72.5793,"Middletown Power, LLC (Owner)|Middletown Power, LLC (Operator)",NA,NA,"Combustion turbine","Other Oil",NA,NA,NA,NA,NA,"1966-08-01","Operating",250,"10 (18.6)","562_10",18.6,0,9.16888888888889,19,0.585866666666667,211,220,2013-07-03,2023-09-05,0,NA,17.2291808046534,NA,146.466666666667,1632,0,0,"Low"
"CT","Middletown",562,"12",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","Middlesex County","CT007","007","Electric Utility",41.5544,-72.5793,"GenConn Middletown, LLC (Owner)|Middletown Power, LLC (Operator)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Selective Catalytic Reduction|Water Injection",NA,NA,"2011-04-15","Operating",474.9,"12 (50)","562_12",50,0,35.4370594159114,51,0.67730110775428,932,923,2013-01-19,2023-11-06,993,0.594897467958737,0.0747505754639234,0.00768555514507375,268.126281973817,4584,2,0.043630017452007,"Low"
"CT","Middletown",562,"13",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","Middlesex County","CT007","007","Electric Utility",41.5544,-72.5793,"GenConn Middletown, LLC (Owner)|Middletown Power, LLC (Operator)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Selective Catalytic Reduction|Water Injection",NA,NA,"2011-04-05","Operating",474.9,"13 (50)","562_13",50,0,35.5042735042735,51,0.687307692307692,879,864,2013-01-19,2023-12-27,936,0.590564155031295,0.0644228454501685,0.00741159123736158,268.585463675214,4176,7,0.167624521072797,"Low"
"CT","Middletown",562,"14",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","Middlesex County","CT007","007","Electric Utility",41.5544,-72.5793,"GenConn Middletown, LLC (Owner)|Middletown Power, LLC (Operator)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Selective Catalytic Reduction|Water Injection",NA,NA,"2011-05-08","Operating",474.9,"14 (50)","562_14",50,0,34.9040553907023,51,0.655796241345203,959,928,2013-01-19,2023-12-27,1010,0.577916402176377,0.0538845216504194,0.00698761618680571,255.613507418398,4584,5,0.109075043630017,"Low"
"CT","Middletown",562,"15",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","Middlesex County","CT007","007","Electric Utility",41.5544,-72.5793,"GenConn Middletown, LLC (Owner)|Middletown Power, LLC (Operator)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2011-05-08","Operating",474.9,"15 (50)","562_15",50,0,34.7919847328244,51,0.663473282442748,968,970,2013-01-19,2023-12-19,1048,0.598216115407822,0.0608936975481323,0.00695189512369042,263.590102099237,4848,7,0.144389438943894,"Low"
"CT","Middletown",562,"2",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","Middlesex County","CT007","007","Electric Utility",41.5544,-72.5793,"Middletown Power, LLC (Owner)|Middletown Power, LLC (Operator)","Phase 2",NA,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Residual Oil",NA,"Overfire Air|Selective Non-catalytic Reduction","Electrostatic Precipitator",NA,"1958-11-01","Operating",1295,"2 (113.6)","562_2",113.6,0,66.331196083003,130,0.986193168570762,16171,6574,2013-01-21,2023-11-16,17153,0.681690083639578,1.21260003708332,0.535743697154075,722.802076882723,7176,2870,39.9944258639911,"Low"
"CT","Middletown",562,"3",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","Middlesex County","CT007","007","Electric Utility",41.5544,-72.5793,"Middletown Power, LLC (Owner)|Middletown Power, LLC (Operator)","Phase 2",NA,"Cyclone boiler","Pipeline Natural Gas","Residual Oil",NA,"Water Injection|Selective Non-catalytic Reduction","Electrostatic Precipitator",NA,"1964-12-01","Operating",2370,"3 (239.4)","562_3",239.4,0,125.971162001696,256,0.982973706530958,11013,5318,2013-01-25,2023-07-30,11785,0.623338001615944,2.00485216671155,0.29848666374899,1282.33808091603,6456,1746,27.0446096654275,"Low"
"CT","Middletown",562,"4",NA,2013,"ARP, CAIROS, RGGI","605836",1,"NPCC","Middlesex County","CT007","007","Electric Utility",41.5544,-72.5793,"Middletown Power, LLC (Owner)|NRG Energy, Inc (Operator)","Phase 2",NA,"Tangentially-fired","Residual Oil",NA,NA,NA,NA,NA,"1973-03-01","Operating",4684,"4 (414.9)","562_4",414.9,0,161.585351447135,426,0.942333136444182,1367,1407,2013-01-17,2023-08-10,1683,1.10838888888889,3.14859425216768,3.64445485151555,2212.16137152983,2520,16,0.634920634920635,"Low"
"CT","South Meadow Station",563,"11A",NA,2013,"CAIROS, RGGI","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating",266,"11 (41.9)","563_11A",41.9,0,7.944,24,0.45488,269,357,2013-01-31,2023-04-19,292,1.0744545149379,10.3053037932192,NA,105.370666666667,3576,0,0,"Low"
"CT","South Meadow Station",563,"11A",NA,2023,"RGGI, SIPNOX","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator) (Ended Jun 12, 2023)|NAES Corporation (Operator) (Started Jun 12, 2023)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating (Retired 06/01/2023)",266,"11 (41.9)","563_11A",41.9,0,7.944,24,0.45488,269,357,2013-01-31,2023-04-19,292,1.0744545149379,10.3053037932192,NA,105.370666666667,3576,0,0,"Low"
"CT","South Meadow Station",563,"11B",NA,2013,"CAIROS, RGGI","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating",266,"11 (41.9)","563_11B",41.9,0,7.93243243243243,24,0.453648648648649,268,354,2013-01-31,2023-04-19,291,1.0726405451448,10.26933560477,NA,105.032972972973,3576,0,0,"Low"
"CT","South Meadow Station",563,"11B",NA,2023,"RGGI, SIPNOX","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator) (Ended Jun 12, 2023)|NAES Corporation (Operator) (Started Jun 12, 2023)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating (Retired 06/01/2023)",266,"11 (41.9)","563_11B",41.9,0,7.93243243243243,24,0.453648648648649,268,354,2013-01-31,2023-04-19,291,1.0726405451448,10.26933560477,NA,105.032972972973,3576,0,0,"Low"
"CT","South Meadow Station",563,"12A",NA,2013,"CAIROS, RGGI","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating",266,"12 (41.9)","563_12A",41.9,0,8.70746268656716,25,0.467641791044776,244,323,2013-01-31,2023-04-19,272,1.05783339046966,10.2067192320878,NA,113.72,3264,0,0,"Low"
"CT","South Meadow Station",563,"12A",NA,2023,"RGGI, SIPNOX","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator) (Ended Jun 12, 2023)|NAES Corporation (Operator) (Started Jun 12, 2023)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating (Retired 06/01/2023)",266,"12 (41.9)","563_12A",41.9,0,8.70746268656716,25,0.467641791044776,244,323,2013-01-31,2023-04-19,272,1.05783339046966,10.2067192320878,NA,113.72,3264,0,0,"Low"
"CT","South Meadow Station",563,"12B",NA,2013,"CAIROS, RGGI","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating",266,"12 (41.9)","563_12B",41.9,0,8.6865671641791,25,0.466059701492537,241,323,2013-01-31,2023-04-19,271,1.05838487972509,9.6479381443299,NA,113.511641791045,3264,0,0,"Low"
"CT","South Meadow Station",563,"12B",NA,2023,"RGGI, SIPNOX","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator) (Ended Jun 12, 2023)|NAES Corporation (Operator) (Started Jun 12, 2023)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating (Retired 06/01/2023)",266,"12 (41.9)","563_12B",41.9,0,8.6865671641791,25,0.466059701492537,241,323,2013-01-31,2023-04-19,271,1.05838487972509,9.6479381443299,NA,113.511641791045,3264,0,0,"Low"
"CT","South Meadow Station",563,"13A",NA,2013,"CAIROS, RGGI","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating",266,"13 (41.9)","563_13A",41.9,0,8.48328267477204,24,0.476139817629179,242,312,2013-02-01,2023-01-05,257,1.06477964887137,10.8940164815478,NA,111.526443768997,3240,0,0,"Low"
"CT","South Meadow Station",563,"13A",NA,2023,"RGGI, SIPNOX","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator) (Ended Jun 12, 2023)|NAES Corporation (Operator) (Started Jun 12, 2023)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating (Retired 06/01/2023)",266,"13 (41.9)","563_13A",41.9,0,8.48328267477204,24,0.476139817629179,242,312,2013-02-01,2023-01-05,257,1.06477964887137,10.8940164815478,NA,111.526443768997,3240,0,0,"Low"
"CT","South Meadow Station",563,"13B",NA,2013,"CAIROS, RGGI","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating",266,"13 (41.9)","563_13B",41.9,0,8.44642857142857,24,0.475208333333333,248,319,2013-02-01,2023-04-19,265,1.06719520789288,10.7481677237491,NA,111.295238095238,3288,0,0,"Low"
"CT","South Meadow Station",563,"13B",NA,2023,"RGGI, SIPNOX","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator) (Ended Jun 12, 2023)|NAES Corporation (Operator) (Started Jun 12, 2023)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating (Retired 06/01/2023)",266,"13 (41.9)","563_13B",41.9,0,8.44642857142857,24,0.475208333333333,248,319,2013-02-01,2023-04-19,265,1.06719520789288,10.7481677237491,NA,111.295238095238,3288,0,0,"Low"
"CT","South Meadow Station",563,"14A",NA,2013,"CAIROS, RGGI","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating",266,"14 (41.9)","563_14A",41.9,0,8.71575342465753,24,0.492876712328767,208,284,2013-01-31,2023-04-19,228,1.07111984282908,10.2384675834971,NA,115.251369863014,2928,1,0.0341530054644809,"Low"
"CT","South Meadow Station",563,"14A",NA,2023,"RGGI, SIPNOX","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator) (Ended Jun 12, 2023)|NAES Corporation (Operator) (Started Jun 12, 2023)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating (Retired 06/01/2023)",266,"14 (41.9)","563_14A",41.9,0,8.71575342465753,24,0.492876712328767,208,284,2013-01-31,2023-04-19,228,1.07111984282908,10.2384675834971,NA,115.251369863014,2928,1,0.0341530054644809,"Low"
"CT","South Meadow Station",563,"14B",NA,2013,"CAIROS, RGGI","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating",266,"14 (41.9)","563_14B",41.9,0,8.63763066202091,24,0.486655052264808,200,279,2013-01-31,2023-04-19,224,1.06926179911255,10.3786204114562,NA,114.018118466899,2904,1,0.034435261707989,"Low"
